work,word,count,total,fpm,source_id,title,author,pub_date
717,ballad,71,288264,246.30200094357946,hvd.32044043851013,An Eighteeth Century Essayist on Poetry and Music,"Flood, W. H.",1916
4061,ballad,9,36614,245.80761457366037,uc1.$b683875,Some contemporary poets (1920),"Monro, Harold, 1879-1932",1920
1935,ballad,22,89543,245.6920138927666,mdp.39015009210579,"The writing and reading of verse,","Andrews, C. E. (Clarence Edward), 1883-1932",1918
3940,ballad,16,65167,245.52304080286032,uc1.b3240069,"The teaching of English, elementary school course","Chubb, Percival, 1860-1960",1910
4982,ballad,9,37106,242.548374925888,wu.89003586153,How to write verse :,"Northcroft, George J. H.",1915
5045,ballad,59,243605,242.19535723815193,inu.30000104007657,Old English Notes,"Sedgefield, Walter J.",1923
244,ballad,30,124123,241.69573729284662,hvd.hwg128,"A bibliographical and critical account of the rarest books in the English language,","Collier, John Payne, 1789-1883",1866
4465,ballad,27,112105,240.84563578787743,uc1.$b249289,Five centuries of English verse;,"Stebbing, W. (William), 1832-1926",1913
1749,ballad,6,25049,239.53052018044633,mdp.39015025033146,Use and abuse of English;,"Masson, Rosaline",1900
3660,ballad,12,50210,238.99621589324835,nyp.33433067299531,The works of the English poets.,"Johnson, Samuel, 1709-1784",1779
4280,ballad,16,67280,237.81212841854935,uc1.$b287380,English literature.,"Brooke, Stopford Augustus, 1832-1916",1880
4664,ballad,13,54827,237.10945337151404,uva.x000440498,"English literature,","Brooke, Stopford A. (Stopford Augustus), 1832-1916",1877
4471,ballad,117,497955,234.96099045094437,uc1.$b248085,"The home book of verse, American and English, 1580-1918;","Stevenson, Burton Egbert, 1872-1962",1918
4273,ballad,17,73301,231.92043764750824,uc1.$b29115,"Elements and science of English versification,","Jones, William C. (William Caswell), 1848-1915",1897
252,ballad,91,393627,231.18332837940488,hvd.hwdqtx,"The history of English poetry, from the close of the eleventh to the commencement of the eighteenth century.","Warton, Thomas, 1728-1790",1824
4666,ballad,13,56681,229.35375169809987,uva.x000417784,The oldest English epic :,,1922
68,ballad,75,327252,229.18118147482673,coo.31924008821047,On the Old Northern and Teutonic Metre,"Vigfusson, Gudbrand, and F. York Powell",1883
970,ballad,26,113536,229.0022547914318,loc.ark:/13960/t6834db0x,English childhood;,"Babenroth, Adolph Charles, 1883-",1922
2083,ballad,13,56783,228.94176073824912,mdp.39015002149782,The oldest English epic:,,1909
984,ballad,7,30593,228.8105122086752,loc.ark:/13960/t56d6fn0b,On English poetry;,"Graves, Robert, 1895-1985",1922
3767,ballad,26,113634,228.8047591389901,nyp.33433044520587,English childhood;,"Babenroth, A. Charles (Adolph Charles), 1883-1928",1922
932,ballad,26,113840,228.39072382290937,loc.ark:/13960/t8rb7nh6d,English childhood;,"Babenroth, A. Charles (Adolph Charles), 1883-1928",1922
3858,ballad,7,30671,228.22861986893156,uc1.b3861024,"On English poetry, being an irregular approach to the psychology of this art,","Graves, Robert, 1895-1985",1922
1447,ballad,58,254148,228.2134819081795,mdp.39015048893823,Rhythm and Rime Before the Norman Conquest.,"Rankin, James W.",1921
1587,ballad,39,171042,228.01417195776475,mdp.39015031009411,English lyrical poetry :,"Reed, Edward Bliss, 1872-1940",1912
3578,ballad,17,74600,227.8820375335121,nyp.33433069243222,"A study of versification,","Matthews, Brander, 1852-1929",1911
1588,ballad,39,171159,227.8583071880532,mdp.39015031009403,"English lyrical poetry from its origins to the present time,","Reed, Edward Bliss, 1872-1940",1914
1920,ballad,26,114153,227.7644915157727,mdp.39015010349713,English childhood;,"Babenroth, Adolph Charles, 1883-1928",1922
1842,ballad,13,57462,226.2364693188542,mdp.39015016370424,English literature.,"Brooke, Stopford Augustus, 1832-1916",1879
5037,ballad,46,203363,226.19650575571762,uc1.$b792865,"A history of English prosody from the twelfth century to the present day,","Saintsbury, George, 1845-1933",1923
3923,ballad,30,133337,224.99381267015156,uc1.b3337717,Victorian poets.,"Stedman, Edmund Clarence, 1833-1908",1875
3857,ballad,35,155777,224.68015175539392,uc1.b3861089,Victorian poets;,"Stedman, Edmund Clarence, 1833-1908",1915
3896,ballad,46,205466,223.88132343064058,uc1.b3515128,"A history of English prosody from the twelfth century to the present day,","Saintsbury, George, 1845-1933",1906
74,ballad,1,4475,223.46368715083798,coo1.ark:/13960/t7qn6pt5h,Laws of speech-rhythm,"Thomson, William",1916
197,ballad,18,80691,223.07320519016992,hvd.hwp8fs,"The formation of Tennyson's style, a study, primarily of the versificiation of the early poems,","Pyre, James Francis Augustine, 1871-1934",1921
2343,ballad,20,89661,223.06242401936183,njp.32101072898305,Writing and reading of verse.,"Andrews, C. E. (Clarence Edward), 1883-1932",1920
953,ballad,38,170856,222.40951444491267,loc.ark:/13960/t7pn9pt8s,"English lyrical poetry from its origins to the present time,","Reed, Edward Bliss, 1872-",1912
263,ballad,22,100679,218.516274496171,hvd.hwad76,Prose works.,"Scott, Walter, Sir, 1771-1832",1834
4618,ballad,34,157148,216.35655560363477,uva.x001233910,Victorian poets;,"Stedman, Edmund Clarence, 1833-1908",1891
976,ballad,12,55561,215.97883407426073,loc.ark:/13960/t5w671405,Tales fom Scottish history in prose and verse.,"Rolfe, W. J. (William James), 1827-1910",1891
2012,ballad,21,97294,215.84064793306885,mdp.39015005162758,"Periods of European literature,",,1897
2329,ballad,12,55665,215.5753166262463,njp.32101072898594,Our best poets :,"Maynard, Theodore, 1890-1956",1922
3096,ballad,14,64997,215.39455667184637,nyp.33433082277348,The principles of singing.,"Bach, Albert B. (Albert Bernhard), 1844-1912",1894
4584,ballad,34,158279,214.8105560434423,uva.x030556810,"Victorian poets,","Stedman, Edmund Clarence, 1833-1908",1887
2326,ballad,34,158305,214.7752755756293,njp.32101072898651,Victorian poets;,"Stedman, Edmund Clarence, 1833-1908",1894
1324,ballad,15,70058,214.10831025721544,mdp.39015059390321,"Literary likings,","Burton, Richard, 1861-1940",1898
2186,ballad,61,289179,210.94201169517842,njp.32101076472966,The Invention of the Sonnet,"Wilkins, E. H",1916
5038,ballad,43,206088,208.648732580257,uc1.$b792864,"A history of English prosody from the twelfth century to the present day,","Saintsbury, George, 1845-1933",1923
1320,ballad,14,67294,208.04232175231076,mdp.39015059391964,"English poetry from Blake to Browning,","Dixon, W. Macneile (William Macneile), 1866-1945",1894
3895,ballad,43,206825,207.90523389338813,uc1.b3515213,"A history of English prosody from the twelfth century to the present day,","Saintsbury, George, 1845-1933",1906
327,ballad,4,19247,207.82459604094143,hvd.hnjimv,Historical and critical remarks upon the modern hexametrists and upon Mr. Southey's Vision of judgment.,"Tillbrook, Samuel",1822
2717,ballad,8,38495,207.81919729835045,nyp.33433084113202,"Diction for singers and composers,","Hawn, Henry Gaines, 1862-",1911
70,ballad,22,106403,206.7610875633206,coo.31924007186517,A Note on Poetry in Prose,"Aldington, Richard.",1922
1972,ballad,59,287778,205.01914670336163,mdp.39015008095047,Old Ballad Burthens,"McGill, Josephine.",1918
2541,ballad,22,107391,204.85888016686687,njp.32101048376840,The peasant poets of Scotland and musing under the beeches,"Shanks, Henry, b. 1829",1881
1386,ballad,46,225146,204.311868742949,mdp.39015054109569,"Poems of the English race,","Alden, Raymond Macdonald, 1873-1924",1921
4067,ballad,8,39203,204.06601535596764,uc1.$b663353,"A study of metre,","Omond, T. S. (Thomas Stewart), 1846-1923",1920
4139,ballad,32,156870,203.99056543634856,uc1.$b316548,Victorian poets.,"Stedman, Edmund Clarence, 1833-1908",1903
3776,ballad,19,93202,203.85828630286903,nyp.33433033154265,"The music of nature; or, An attempt to prove that what is passionate and pleasing in the art of singing, speaking, and performing upon musical instruments, is derived from the sounds of the animated world.","Gardiner, William, 1770-1853",1841
4343,ballad,3,14872,201.72135556750942,uc1.$b259857,Written English;,"Erskine, John, 1879-1951",1910
3676,ballad,13,64459,201.6785863882468,nyp.33433067299374,The works of the English poets.,"Johnson, Samuel, 1709-1784",1779
4453,ballad,8,39714,201.4402981316412,uc1.$b252795,A study of metre,"Omond, T. S. (Thomas Stewart), 1846-1923",1903
4867,ballad,9,44782,200.97360546648207,wu.89099423006,Higher-grade English.,,1890
447,ballad,108,541309,199.51635757026025,hvd.hn1cxp,"The history of English poetry,","Warton, Thomas, 1728-1790",1870
1414,ballad,33,165804,199.03018021278135,mdp.39015053245182,"A history of English poetry,","Courthope, William John, 1842-1917",1904
3298,ballad,40,201254,198.75381358879824,nyp.33433074840111,The history of English poetry :,"Warton, Thomas, 1728-1790",1774
4279,ballad,14,70625,198.23008849557522,uc1.$b287382,English literature from A.D. 670 to A.D. 1832,"Brooke, Stopford Augustus, 1832-1916",1896
539,ballad,35,176849,197.90895057365324,hvd.32044098641632,Sonnet Structure in Sidney's Astrophel and Stella,"Whigam, R. G., and O. F. Emerson.",1921
37,ballad,21,106590,197.01660568533632,coo.31924065041273,"The poets: Geoffrey Chaucer to Alfred Tennyson, 1340-1892 :","Stebbing, W. (William), 1832-1926",1907
3473,ballad,6,30513,196.63749877101563,nyp.33433069254419,Studies in English.,"Transylvania University, Lexington, Kentucky",1911
1631,ballad,33,168389,195.97479645345007,mdp.39015030930161,"A history of English poetry,","Courthope, William John, 1842-1917",1895
4977,ballad,8,40933,195.4413309554638,wu.89004543997,The elements of English verse correlated to music :,"Riley, Alice C. D. (Alice Cushing Donaldson), b. 1867",1906
4650,ballad,12,61639,194.6819383831665,uva.x000837406,Handbook of the history of the English language :,"Keane, A. H. (Augustus Henry), 1833-1912",1875
107,ballad,18,92576,194.4348427238161,hvd.ml14ed,"The music of nature; or, An attempt to prove that what is passionate and pleasing in the art of singing, speaking, and performing upon musical instruments, is derived from the sounds of the animated world.","Gardiner, William, 1770-1853",1832
2411,ballad,18,93010,193.5275776798194,njp.32101067650877,The music of nature;,"Gardiner, William, 1770-1853",1837
4601,ballad,41,213011,192.4783227157283,uva.x002403719,"The reliques of Father Prout, late P. P. of Watergrasshill, in the county of Cork, Ireland.","Mahony, Francis, 1804-1866",1870
1092,ballad,4,20940,191.0219675262655,mdp.39076001723159,Bibliography of English language and literature,,1920
1511,ballad,67,351556,190.58130141428393,mdp.39015033689780,"Collections and notes, 1867-1876;","Hazlitt, William Carew, 1834-1913",1876
50,ballad,4,21197,188.7059489550408,coo.31924052153313,Evolution of expression.,"Emerson, Charles Wesley, 1837-1908",1902
4742,ballad,49,259704,188.6763392169547,wu.89099897837,"English poetry,:","Gayley, Charles Mills, 1858-1932",1922
1032,ballad,13,68927,188.60533608020077,loc.ark:/13960/t22b9w18w,"Newspaper poets: or, Waifs and their authors","Hopkins, Alphonso A. (Alphonso Alva), 1843-1918",1876
2517,ballad,4,21332,187.51171948246764,njp.32101063583304,Evolution of expression.,"Emerson, Charles Wesley, 1837-1908",1890
3877,ballad,3,16088,186.47439085032323,uc1.b3564893,"The succession of Shakespere's works and the use of metrical tests in settling it, &c.;","Furnivall, Frederick James, 1825-1910",1874
4507,ballad,54,291719,185.10964318402299,uc1.$b14690,"Voice, speech and gesture;","Blackman, R. D. (Robert D.)",1912
4287,ballad,7,37840,184.9894291754757,uc1.$b276186,"The elements of English versification,","Bright, James Wilson, 1852-1926",1910
4019,ballad,17,92698,183.39122742669744,uc1.31822027357144,"The music of nature; or, An attempt to prove that what is passionate and pleasing in the art of singing, speaking, and performing upon musical instruments,","Gardiner, William, 1770-1853",1856
2601,ballad,7,38315,182.69607203445125,njp.32101015143371,"Lyrical ballads, 1798","Wordsworth, William, 1770-1850",1911
4156,ballad,16,87680,182.4817518248175,uc1.$b308921,"The teaching of English,","Tomkinson, W. S. (William Shirley), b. 1885",1921
4472,ballad,81,445869,181.6677095738883,uc1.$b248084,"The home book of verse, American and English, 1580-1918;","Stevenson, Burton Egbert, 1872-1962",1918
420,ballad,13,71819,181.01059608181677,hvd.hn1lrz,The principles of English composition:,"Booth, David, 1766-1846",1831
1453,ballad,16,89233,179.3058621810317,mdp.39015048871613,Elizabethan criticism of poetry ...,"Thompson, Guy Andrew, 1871-",1914
1328,ballad,14,78278,178.84974066787603,mdp.39015059378581,Orthometry;,"Brewer, R. F. (Robert Frederick)",1893
2258,ballad,48,269134,178.34981830612261,njp.32101074759885,"English poetry,","Gayley, Charles Mills, 1858-1932",1921
4987,ballad,30,168226,178.33153020341683,wu.89002110559,The English poets :,,1900
3254,ballad,13,72941,178.22623764412336,nyp.33433075801997,English literature,"Brooke, Stopford Augustus, 1832-1916",1887
1999,ballad,14,78640,178.0264496439471,mdp.39015005354660,Orthometry :,"Brewer, R. F. (Robert Frederick)",1908
2795,ballad,10,56249,177.78093832779248,nyp.33433082518469,Poetry and poets:,"Ryan, Richard, 1796-1849",1826
1452,ballad,70,394238,177.55771894135015,mdp.39015048887759,A glossary;,"Nares, Robert, 1753-1829",1876
3253,ballad,13,73482,176.91407419504097,nyp.33433075802011,English literature,"Brooke, Stopford Augustus, 1832-1916",1882
3086,ballad,70,396212,176.6730942020938,nyp.33433082310719,A glossary :,"Nares, Robert, 1753-1829",1872
2188,ballad,37,211701,174.77480030798156,njp.32101076472933,The Stanza-Forms of Sir Thopas,"Manly, John M.",1911
1388,ballad,25,143534,174.17475998718075,mdp.39015053669472,"The Dublin book of Irish verse,",,1909
2436,ballad,38,218966,173.5429244722925,njp.32101065862151,The reliques of Father Prout,"Mahony, Francis, 1804-1866",1875
2044,ballad,8,46171,173.26893504580798,mdp.39015003937490,Fenno's science of speech;,"Fenno, Frank Honywell, 1857-",1912
3088,ballad,71,411871,172.38407171177386,nyp.33433082310693,A glossary ;,"Nares, Robert, 1753-1829",1859
1673,ballad,15,87204,172.01045823586074,mdp.39015030868528,The poet's poet;,"Atkins, Elizabeth, 1891-",1922
4876,ballad,14,81638,171.48876748572968,wu.89099138968,"The home book of verse; American and English, 1580-1912,","Stevenson, Burton Egbert, 1872-1962, comp",1915
2522,ballad,11,64204,171.32888916578406,njp.32101063578650,Miss Lowell's Discovery: Polyphonic Prose,"Fletcher, John Gould",1915
374,ballad,19,112389,169.055690503519,hvd.hn2wxb,"Music of nature, or, An attempt to prove that what is passionate and pleasing in the art of singing, speaking, and performing upon musical instruments, is derived from the sounds of the animated world : with curious and interesting illustrations","Gardiner, William, 1770-1853",1849
44,ballad,76,450676,168.6355608019952,coo.31924057531109,Literature and the Living Voice,"Yeats, W. B.",1906
3311,ballad,28,166692,167.97446788088212,nyp.33433074834957,The English poets :,,1893
3932,ballad,53,317567,166.8939152997635,uc1.b3310825,The English poets;,"Ward, Thomas Humphry, 1845-1926",1880
3998,ballad,28,168066,166.6012161888782,uc1.32106007869586,The English poets;,"Ward, Thomas Humphry, 1845-1926",1882
4708,ballad,26,158646,163.88689283057877,wu.89099906265,The might and mirth of literature :,"Macbeth, John Walker Vilant",1876
2872,ballad,11,67527,162.8978038414264,nyp.33433082512256,Writing in English;,"Maxwell, William H. (William Henry), 1852-1920",1900
4367,ballad,26,160450,162.0442505453412,uc1.$b258326,The might and mirth of literature.,"Macbeth, John Walker Vilant",1875
379,ballad,8,49464,161.73378618793467,hvd.hn2ghn,Sheridan's and Henderson's practical method of reading and reciting English poetry :,,1796
854,ballad,29,179589,161.47982337448283,inu.30000127827305,English literature : from the Norman conquest to Chaucer,"Schofield, William Henry, 1870-1920",1921
5088,ballad,24,149190,160.86869093102754,mdp.39015053252139,Concerning Grammatical Ictus in English Verse.,"Bright, James W.",1901
1400,ballad,24,149190,160.86869093102754,mdp.39015053252139,A Note Upon Waller's Distich,"Beeching, Henry Charles",1901
1927,ballad,18,112073,160.60960266968848,mdp.39015009444814,The music of nature;,"Gardiner, William, 1770-1853",1849
2901,ballad,3,18726,160.20506247997437,nyp.33433082511894,The progressive composition lessons;,"Brautigam, Ida M.",1913
3985,ballad,3,18785,159.70188980569603,uc1.b2628063,The historical point of view in Elizabethan criticism,"Miller, George Morey, 1868-",1912
2667,ballad,17,106887,159.04646963615784,nnc1.1002305003,The makers of modern English.,"Dawson, W. J. (William James), 1854-1928",1890
1716,ballad,13,81840,158.84652981427175,mdp.39015028980152,"English lessons for English people,","Abbott, Edwin Abbott, 1838-1926",1893
4063,ballad,40,252022,158.7163025450159,uc1.$b683829,"English poetry,","Gayley, Charles Mills, 1858-1932",1920
1415,ballad,29,182919,158.54011885042013,mdp.39015053245174,"A history of English poetry,","Courthope, William John, 1842-1917",1904
902,ballad,17,107234,158.53180894119404,inu.30000054488253,The makers of modern English :,"Dawson, William James, 1854-1928",1893
